,Index,RegionID,RegionName,City,State,Metro,SizeRank,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,ORI,AGENCY NAME,CountyName,County Name,POPULATION,VIOLENT CRIME,PROPERTY CRIME,MURDER,RAPE,ROBBERY,AGGRAVATED ASSAULT,BURGLARY,LARCENY,MTR VEHICLE THEFT,ARSON
91,4,76971,44060,Mentor,OH,Cleveland-Elyria,134,2126100,2020200,1906100,1860900,1759300,1760800,1815000,1889700,1932700,2006500,2076200,2192200,OH04311,WICKLIFFE,LAKE COUNTY,LAKE COUNTY,"12,679",9,152,0,0,4,5,26,118,8,0
92,4,76971,44060,Mentor,OH,Cleveland-Elyria,134,2126100,2020200,1906100,1860900,1759300,1760800,1815000,1889700,1932700,2006500,2076200,2192200,OH04312,WILLOUGHBY,LAKE COUNTY,LAKE COUNTY,"22,857",34,440,0,1,17,16,37,385,18,1
93,4,76971,44060,Mentor,OH,Cleveland-Elyria,134,2126100,2020200,1906100,1860900,1759300,1760800,1815000,1889700,1932700,2006500,2076200,2192200,OH04318,MADISON TOWNSHIP,LAKE COUNTY,LAKE COUNTY,"15,380",4,67,0,0,0,4,8,57,2,0
94,4,76971,44060,Mentor,OH,Cleveland-Elyria,134,2126100,2020200,1906100,1860900,1759300,1760800,1815000,1889700,1932700,2006500,2076200,2192200,OH04321,LAKELAND COMMUNITY,LAKE COUNTY,LAKE COUNTY,0,0,14,0,0,0,0,0,14,0,0
95,4,76971,44060,Mentor,OH,Cleveland-Elyria,134,2126100,2020200,1906100,1860900,1759300,1760800,1815000,1889700,1932700,2006500,2076200,2192200,OH04322,KIRTLAND,LAKE COUNTY,LAKE COUNTY,"6,759",1,18,0,0,0,1,5,13,0,0
96,4,76971,44060,Mentor,OH,Cleveland-Elyria,134,2126100,2020200,1906100,1860900,1759300,1760800,1815000,1889700,1932700,2006500,2076200,2192200,OH04300,LAKE COUNTY SHERIFF,LAKE COUNTY,LAKE COUNTY,"45,532",303,334,0,29,45,229,61,269,4,1
97,4,76971,44060,Mentor,OH,Cleveland-Elyria,134,2126100,2020200,1906100,1860900,1759300,1760800,1815000,1889700,1932700,2006500,2076200,2192200,OH04324,LAKE METROPARKS,LAKE COUNTY,LAKE COUNTY,0,2,4,1,0,0,1,0,4,0,0
98,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OHCOP00,COLUMBUS,FRANKLIN COUNTY,FRANKLIN COUNTY,"853,424","4,379","33,652",139,899,"1,919","1,422","6,955","22,613","4,084",370
99,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02307,LITHOPOLIS,FRANKLIN COUNTY,FRANKLIN COUNTY,42,0,0,0,0,0,0,0,0,0,0
100,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02309,PICKERINGTON,FRANKLIN COUNTY,FRANKLIN COUNTY,76,0,1,0,0,0,0,0,1,0,0
101,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH025A1,CAPITAL UNIVERSITY,FRANKLIN COUNTY,FRANKLIN COUNTY,0,0,53,0,0,0,0,10,41,2,0
102,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02501,BEXLEY,FRANKLIN COUNTY,FRANKLIN COUNTY,"13,773",20,420,1,4,10,5,104,301,15,0
103,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02503,DUBLIN,FRANKLIN COUNTY,FRANKLIN COUNTY,"39,242",27,456,1,10,8,8,51,388,17,1
104,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02504,GAHANNA,FRANKLIN COUNTY,FRANKLIN COUNTY,"35,243",25,791,1,13,5,6,87,677,27,6
105,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02505,GRANDVIEW HEIGHTS,FRANKLIN COUNTY,FRANKLIN COUNTY,"7,831",0,43,0,0,0,0,5,37,1,0
106,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02506,GROVE CITY,FRANKLIN COUNTY,FRANKLIN COUNTY,"40,421",47,"1,365",4,14,24,5,112,"1,197",56,0
107,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02507,HILLIARD,FRANKLIN COUNTY,FRANKLIN COUNTY,"36,144",17,404,0,6,2,9,75,293,36,2
108,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02508,REYNOLDSBURG,FRANKLIN COUNTY,FRANKLIN COUNTY,"27,631",71,780,1,16,35,19,98,656,26,3
109,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02509,UPPER ARLINGTON,FRANKLIN COUNTY,FRANKLIN COUNTY,"35,214",12,512,0,3,6,3,88,417,7,2
110,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02510,WESTERVILLE,FRANKLIN COUNTY,FRANKLIN COUNTY,"30,887",35,740,0,9,13,13,60,667,13,2
111,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02511,WHITEHALL,FRANKLIN COUNTY,FRANKLIN COUNTY,"18,835",125,"1,269",0,11,69,45,187,"1,001",81,12
112,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02512,WORTHINGTON,FRANKLIN COUNTY,FRANKLIN COUNTY,"14,692",11,267,2,2,3,4,27,227,13,1
113,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02514,COLUMBUS & FRKLN COUNTY,FRANKLIN COUNTY,FRANKLIN COUNTY,0,0,2,0,0,0,0,0,2,0,0
114,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02516,GROVEPORT,FRANKLIN COUNTY,FRANKLIN COUNTY,"5,583",12,185,0,3,6,3,29,144,12,1
115,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02517,HARRISBURG,FRANKLIN COUNTY,FRANKLIN COUNTY,337,0,1,0,0,0,0,0,1,0,0
116,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02520,MINERVA PARK,FRANKLIN COUNTY,FRANKLIN COUNTY,"1,318",2,17,0,0,1,1,2,14,1,0
117,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02521,NEW ALBANY,FRANKLIN COUNTY,FRANKLIN COUNTY,"10,670",4,91,0,2,0,2,6,81,4,0
118,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02527,OHIO STATE UNIVERSITY: COLUMBUS,FRANKLIN COUNTY,FRANKLIN COUNTY,0,41,798,0,30,5,6,24,763,11,1
119,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02534,PERRY TOWNSHIP,FRANKLIN COUNTY,FRANKLIN COUNTY,"3,758",2,53,0,0,1,1,4,47,2,0
120,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02535,MADISON TOWNSHIP,FRANKLIN COUNTY,FRANKLIN COUNTY,"18,661",19,187,0,2,5,12,51,129,7,0
121,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02540,SHARON TOWNSHIP,FRANKLIN COUNTY,FRANKLIN COUNTY,"2,390",0,41,0,0,0,0,3,37,1,0
122,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02544,COLUMBUS STATE COMMUNITY COLLEGE,FRANKLIN COUNTY,FRANKLIN COUNTY,0,1,43,0,0,1,0,1,41,1,0
123,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02599,OTTERBEIN UNIVERSITY,FRANKLIN COUNTY,FRANKLIN COUNTY,0,0,24,0,0,0,0,1,23,0,0
124,5,76534,43123,Grove City,OH,Columbus,136,1745800,1687100,1641900,1616800,1541000,1500800,1554200,1612900,1719000,1851300,2008400,2153300,OH02500,FRANKLIN COUNTY SHERIFF,FRANKLIN COUNTY,FRANKLIN COUNTY,"58,934",60,683,2,4,35,19,160,498,25,2
125,6,77094,44256,Medina,OH,Cleveland-Elyria,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,OH05201,BRUNSWICK,MEDINA COUNTY,MEDINA COUNTY,"34,838",21,194,1,2,4,14,22,161,11,0
126,6,77094,44256,Medina,OH,Cleveland-Elyria,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,OH05202,MEDINA,MEDINA COUNTY,MEDINA COUNTY,"26,199",17,324,1,5,5,6,55,269,0,0
127,6,77094,44256,Medina,OH,Cleveland-Elyria,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,OH05203,WADSWORTH,MEDINA COUNTY,MEDINA COUNTY,"23,388",24,333,0,4,1,19,28,301,4,1
128,6,77094,44256,Medina,OH,Cleveland-Elyria,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,OH05207,WESTFIELD CENTER,MEDINA COUNTY,MEDINA COUNTY,"1,164",0,1,0,0,0,0,1,0,0,0
129,6,77094,44256,Medina,OH,Cleveland-Elyria,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,OH05210,SPENCER,MEDINA COUNTY,MEDINA COUNTY,777,2,6,0,1,0,1,1,5,0,0
130,6,77094,44256,Medina,OH,Cleveland-Elyria,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,OH05212,HINCKLEY TOWNSHIP,MEDINA COUNTY,MEDINA COUNTY,"7,970",1,17,0,0,0,1,3,13,1,0
131,6,77094,44256,Medina,OH,Cleveland-Elyria,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,OH05213,MONTVILLE TOWNSHIP,MEDINA COUNTY,MEDINA COUNTY,"11,718",0,61,0,0,0,0,15,46,0,0
132,6,77094,44256,Medina,OH,Cleveland-Elyria,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,OH05214,MEDINA TOWNSHIP,MEDINA COUNTY,MEDINA COUNTY,"8,940",5,109,0,1,0,4,3,101,5,0
133,6,77094,44256,Medina,OH,Cleveland-Elyria,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,OH05215,BRUNSWICK HILLS TOWNSHIP,MEDINA COUNTY,MEDINA COUNTY,"10,309",2,40,0,1,0,1,11,27,2,0
134,6,77094,44256,Medina,OH,Cleveland-Elyria,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,OH08502,RITTMAN,MEDINA COUNTY,MEDINA COUNTY,114,0,2,0,0,0,0,1,1,0,0
135,6,77094,44256,Medina,OH,Cleveland-Elyria,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,OH08507,CRESTON,MEDINA COUNTY,MEDINA COUNTY,91,0,1,0,0,0,0,0,1,0,0
136,6,77094,44256,Medina,OH,Cleveland-Elyria,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,OH05200,MEDINA COUNTY SHERIFF,MEDINA COUNTY,MEDINA COUNTY,"47,744",0,89,0,0,0,0,28,61,0,0
137,7,77400,45011,Hamilton,OH,Cincinnati,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,OH00901,FAIRFIELD,BUTLER COUNTY,BUTLER COUNTY,"42,627",90,932,1,11,12,66,99,782,51,2
138,7,77400,45011,Hamilton,OH,Cincinnati,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,OH00902,HAMILTON,BUTLER COUNTY,BUTLER COUNTY,"62,094",312,"2,608",3,75,111,123,716,"1,890",2,33
139,7,77400,45011,Hamilton,OH,Cincinnati,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,OH00903,MIDDLETOWN,BUTLER COUNTY,BUTLER COUNTY,"46,069",235,"2,788",5,39,82,109,645,"1,973",170,0
140,7,77400,45011,Hamilton,OH,Cincinnati,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,OH00905,MONROE,BUTLER COUNTY,BUTLER COUNTY,"15,858",19,403,0,2,5,12,35,361,7,0
141,7,77400,45011,Hamilton,OH,Cincinnati,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,OH00906,NEW MIAMI,BUTLER COUNTY,BUTLER COUNTY,"2,332",0,3,0,0,0,0,1,2,0,0
142,7,77400,45011,Hamilton,OH,Cincinnati,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,OH00907,OXFORD,BUTLER COUNTY,BUTLER COUNTY,"22,459",18,488,0,5,7,6,82,400,6,2
143,7,77400,45011,Hamilton,OH,Cincinnati,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,OH00913,OXFORD TOWNSHIP,BUTLER COUNTY,BUTLER COUNTY,"2,181",2,25,0,0,0,2,4,16,5,0
144,7,77400,45011,Hamilton,OH,Cincinnati,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,OH00915,WEST CHESTER TOWNSHIP,BUTLER COUNTY,BUTLER COUNTY,"61,386",64,"1,300",0,21,15,28,170,"1,086",44,5
145,7,77400,45011,Hamilton,OH,Cincinnati,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,OH00916,ROSS TOWNSHIP,BUTLER COUNTY,BUTLER COUNTY,"8,755",16,82,0,3,1,12,27,52,3,0
146,7,77400,45011,Hamilton,OH,Cincinnati,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,OH00917,MIAMI UNIVERSITY,BUTLER COUNTY,BUTLER COUNTY,0,26,140,0,19,1,6,9,131,0,9
147,7,77400,45011,Hamilton,OH,Cincinnati,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,OH00918,FAIRFIELD TOWNSHIP,BUTLER COUNTY,BUTLER COUNTY,"22,524",26,758,1,2,7,16,55,695,8,1
148,7,77400,45011,Hamilton,OH,Cincinnati,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,OH00900,BUTLER COUNTY SHERIFF,BUTLER COUNTY,BUTLER COUNTY,"78,382",37,989,1,11,12,13,220,761,8,1
149,7,77400,45011,Hamilton,OH,Cincinnati,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,OH00919,BUTLER COUNTY METROPARKS,BUTLER COUNTY,BUTLER COUNTY,0,0,1,0,0,0,0,0,1,0,0
150,8,76539,43130,Lancaster,OH,Columbus,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,OHCOP00,COLUMBUS,FAIRFIELD COUNTY,FAIRFIELD COUNTY,"10,505",54,412,2,11,24,17,85,277,50,5
151,8,76539,43130,Lancaster,OH,Columbus,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,OH02301,LANCASTER,FAIRFIELD COUNTY,FAIRFIELD COUNTY,"40,026",127,"1,706",0,24,33,70,236,"1,382",88,12
152,8,76539,43130,Lancaster,OH,Columbus,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,OH02303,BALTIMORE,FAIRFIELD COUNTY,FAIRFIELD COUNTY,"2,973",0,15,0,0,0,0,3,11,1,1
153,8,76539,43130,Lancaster,OH,Columbus,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,OH02306,CARROLL,FAIRFIELD COUNTY,FAIRFIELD COUNTY,520,0,3,0,0,0,0,2,1,0,0
154,8,76539,43130,Lancaster,OH,Columbus,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,OH02307,LITHOPOLIS,FAIRFIELD COUNTY,FAIRFIELD COUNTY,"1,448",0,13,0,0,0,0,4,9,0,0
155,8,76539,43130,Lancaster,OH,Columbus,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,OH02308,MILLERSPORT,FAIRFIELD COUNTY,FAIRFIELD COUNTY,"1,050",0,2,0,0,0,0,1,1,0,0
156,8,76539,43130,Lancaster,OH,Columbus,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,OH02309,PICKERINGTON,FAIRFIELD COUNTY,FAIRFIELD COUNTY,"20,297",38,351,0,6,12,20,20,315,16,0
157,8,76539,43130,Lancaster,OH,Columbus,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,OH02312,SUGAR GROVE,FAIRFIELD COUNTY,FAIRFIELD COUNTY,433,0,1,0,0,0,0,0,1,0,0
158,8,76539,43130,Lancaster,OH,Columbus,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,OH02508,REYNOLDSBURG,FAIRFIELD COUNTY,FAIRFIELD COUNTY,936,3,26,0,1,1,1,3,22,1,0
159,8,76539,43130,Lancaster,OH,Columbus,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,OH02300,FAIRFIELD,FAIRFIELD COUNTY,FAIRFIELD COUNTY,"75,853",38,962,0,15,6,17,153,793,16,2
160,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OHCOP00,COLUMBUS,FRANKLIN COUNTY,FRANKLIN COUNTY,"853,424","4,379","33,652",139,899,"1,919","1,422","6,955","22,613","4,084",370
161,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02307,LITHOPOLIS,FRANKLIN COUNTY,FRANKLIN COUNTY,42,0,0,0,0,0,0,0,0,0,0
162,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02309,PICKERINGTON,FRANKLIN COUNTY,FRANKLIN COUNTY,76,0,1,0,0,0,0,0,1,0,0
163,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH025A1,CAPITAL UNIVERSITY,FRANKLIN COUNTY,FRANKLIN COUNTY,0,0,53,0,0,0,0,10,41,2,0
164,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02501,BEXLEY,FRANKLIN COUNTY,FRANKLIN COUNTY,"13,773",20,420,1,4,10,5,104,301,15,0
165,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02503,DUBLIN,FRANKLIN COUNTY,FRANKLIN COUNTY,"39,242",27,456,1,10,8,8,51,388,17,1
166,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02504,GAHANNA,FRANKLIN COUNTY,FRANKLIN COUNTY,"35,243",25,791,1,13,5,6,87,677,27,6
167,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02505,GRANDVIEW HEIGHTS,FRANKLIN COUNTY,FRANKLIN COUNTY,"7,831",0,43,0,0,0,0,5,37,1,0
168,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02506,GROVE CITY,FRANKLIN COUNTY,FRANKLIN COUNTY,"40,421",47,"1,365",4,14,24,5,112,"1,197",56,0
169,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02507,HILLIARD,FRANKLIN COUNTY,FRANKLIN COUNTY,"36,144",17,404,0,6,2,9,75,293,36,2
170,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02508,REYNOLDSBURG,FRANKLIN COUNTY,FRANKLIN COUNTY,"27,631",71,780,1,16,35,19,98,656,26,3
171,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02509,UPPER ARLINGTON,FRANKLIN COUNTY,FRANKLIN COUNTY,"35,214",12,512,0,3,6,3,88,417,7,2
172,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02510,WESTERVILLE,FRANKLIN COUNTY,FRANKLIN COUNTY,"30,887",35,740,0,9,13,13,60,667,13,2
173,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02511,WHITEHALL,FRANKLIN COUNTY,FRANKLIN COUNTY,"18,835",125,"1,269",0,11,69,45,187,"1,001",81,12
174,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02512,WORTHINGTON,FRANKLIN COUNTY,FRANKLIN COUNTY,"14,692",11,267,2,2,3,4,27,227,13,1
175,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02514,COLUMBUS & FRKLN COUNTY,FRANKLIN COUNTY,FRANKLIN COUNTY,0,0,2,0,0,0,0,0,2,0,0
176,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02516,GROVEPORT,FRANKLIN COUNTY,FRANKLIN COUNTY,"5,583",12,185,0,3,6,3,29,144,12,1
177,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02517,HARRISBURG,FRANKLIN COUNTY,FRANKLIN COUNTY,337,0,1,0,0,0,0,0,1,0,0
178,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02520,MINERVA PARK,FRANKLIN COUNTY,FRANKLIN COUNTY,"1,318",2,17,0,0,1,1,2,14,1,0
179,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02521,NEW ALBANY,FRANKLIN COUNTY,FRANKLIN COUNTY,"10,670",4,91,0,2,0,2,6,81,4,0
180,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02527,OHIO STATE UNIVERSITY: COLUMBUS,FRANKLIN COUNTY,FRANKLIN COUNTY,0,41,798,0,30,5,6,24,763,11,1
181,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02534,PERRY TOWNSHIP,FRANKLIN COUNTY,FRANKLIN COUNTY,"3,758",2,53,0,0,1,1,4,47,2,0
182,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02535,MADISON TOWNSHIP,FRANKLIN COUNTY,FRANKLIN COUNTY,"18,661",19,187,0,2,5,12,51,129,7,0
183,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02540,SHARON TOWNSHIP,FRANKLIN COUNTY,FRANKLIN COUNTY,"2,390",0,41,0,0,0,0,3,37,1,0
184,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02544,COLUMBUS STATE COMMUNITY COLLEGE,FRANKLIN COUNTY,FRANKLIN COUNTY,0,1,43,0,0,1,0,1,41,1,0
185,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02599,OTTERBEIN UNIVERSITY,FRANKLIN COUNTY,FRANKLIN COUNTY,0,0,24,0,0,0,0,1,23,0,0
186,9,76597,43230,Gahanna,OH,Columbus,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,OH02500,FRANKLIN COUNTY SHERIFF,FRANKLIN COUNTY,FRANKLIN COUNTY,"58,934",60,683,2,4,35,19,160,498,25,2
187,10,76471,43026,Hilliard,OH,Columbus,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,OHCOP00,COLUMBUS,FRANKLIN COUNTY,FRANKLIN COUNTY,"853,424","4,379","33,652",139,899,"1,919","1,422","6,955","22,613","4,084",370
